"pollster_name","candidate","percentage","party","sample_size","state","numeric_grade"
"Glengariff Group Inc.","Donald Trump",45,"REP",600,"Michigan",1.5
"Glengariff Group Inc.","Joe Biden",34,"DEM",600,"Michigan",1.5
"Glengariff Group Inc.","Nikki Haley",44,"REP",600,"Michigan",1.5
"John Zogby Strategies","Joe Biden",39,"DEM",500,"Iowa",1.8
"John Zogby Strategies","Donald Trump",51,"REP",500,"Iowa",1.8
"John Zogby Strategies","Joe Biden",44,"DEM",602,"Michigan",1.8
"John Zogby Strategies","Donald Trump",47,"REP",602,"Michigan",1.8
"Redfield & Wilton Strategies","Joe Biden",35,"DEM",808,"Arizona",1.8
"Redfield & Wilton Strategies","Donald Trump",41,"REP",808,"Arizona",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",10,"IND",808,"Arizona",1.8
"Redfield & Wilton Strategies","Joe Biden",34,"DEM",1147,"Florida",1.8
"Redfield & Wilton Strategies","Donald Trump",45,"REP",1147,"Florida",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",9,"IND",1147,"Florida",1.8
"Redfield & Wilton Strategies","Joe Biden",34,"DEM",953,"Georgia",1.8
"Redfield & Wilton Strategies","Donald Trump",42,"REP",953,"Georgia",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",8,"IND",953,"Georgia",1.8
"Redfield & Wilton Strategies","Joe Biden",37,"DEM",832,"Michigan",1.8
"Redfield & Wilton Strategies","Donald Trump",39,"REP",832,"Michigan",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",9,"IND",832,"Michigan",1.8
"Redfield & Wilton Strategies","Joe Biden",33,"DEM",1220,"North Carolina",1.8
"Redfield & Wilton Strategies","Donald Trump",37,"REP",1220,"North Carolina",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",11,"IND",1220,"North Carolina",1.8
"Redfield & Wilton Strategies","Joe Biden",39,"DEM",1069,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Donald Trump",40,"REP",1069,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",6,"IND",1069,"Pennsylvania",1.8
"Targoz Market Research","Joe Biden",30,"DEM",1187,"Tennessee",1.8
"Targoz Market Research","Donald Trump",61,"REP",1187,"Tennessee",1.8
"Targoz Market Research","Joe Biden",31,"DEM",929,"Tennessee",1.8
"Targoz Market Research","Donald Trump",63,"REP",929,"Tennessee",1.8
"Targoz Market Research","Joe Biden",23,"DEM",1187,"Tennessee",1.8
"Targoz Market Research","Donald Trump",48,"REP",1187,"Tennessee",1.8
"Targoz Market Research","Robert F. Kennedy",17,"IND",1187,"Tennessee",1.8
"Targoz Market Research","Joe Biden",25,"DEM",929,"Tennessee",1.8
"Targoz Market Research","Donald Trump",51,"REP",929,"Tennessee",1.8
"Targoz Market Research","Robert F. Kennedy",16,"IND",929,"Tennessee",1.8
"St. Anselm","Joe Biden",49,"DEM",1711,"New Hampshire",2.4
"St. Anselm","Donald Trump",39,"REP",1711,"New Hampshire",2.4
"St. Anselm","Robert F. Kennedy",8,"IND",1711,"New Hampshire",2.4
"Mason-Dixon","Joe Biden",49,"DEM",625,"Virginia",2.6
"Mason-Dixon","Donald Trump",43,"REP",625,"Virginia",2.6
"Mason-Dixon","Joe Biden",42,"DEM",625,"Virginia",2.6
"Mason-Dixon","Donald Trump",36,"REP",625,"Virginia",2.6
"Mason-Dixon","Robert F. Kennedy",14,"IND",625,"Virginia",2.6
"YouGov","Joe Biden",47,"DEM",800,"Colorado",3
"YouGov","Donald Trump",40,"REP",800,"Colorado",3
"YouGov","Joe Biden",46,"DEM",800,"Colorado",3
"YouGov","Ron DeSantis",33,"REP",800,"Colorado",3
"Emerson","Joe Biden",39.6,"DEM",1094,"Iowa",2.9
"Emerson","Donald Trump",48.2,"REP",1094,"Iowa",2.9
"Muhlenberg","Joe Biden",42,"DEM",421,"Pennsylvania",2.8
"Muhlenberg","Donald Trump",41,"REP",421,"Pennsylvania",2.8
"Muhlenberg","Joe Biden",41,"DEM",421,"Pennsylvania",2.8
"Muhlenberg","Ron DeSantis",39,"REP",421,"Pennsylvania",2.8
"Muhlenberg","Joe Biden",33,"DEM",421,"Pennsylvania",2.8
"Muhlenberg","Nikki Haley",38,"REP",421,"Pennsylvania",2.8
"Muhlenberg","Josh Shapiro",48,"DEM",421,"Pennsylvania",2.8
"Muhlenberg","Donald Trump",37,"REP",421,"Pennsylvania",2.8
"YouGov","Joe Biden",39,"DEM",1200,"Texas",3
"YouGov","Donald Trump",45,"REP",1200,"Texas",3
"YouGov","Joe Biden",37,"DEM",1200,"Texas",3
"YouGov","Ron DeSantis",39,"REP",1200,"Texas",3
"YouGov","Joe Biden",37,"DEM",1200,"Texas",3
"YouGov","Vivek G. Ramaswamy",34,"REP",1200,"Texas",3
"YouGov","Joe Biden",36,"DEM",1200,"Texas",3
"YouGov","Nikki Haley",33,"REP",1200,"Texas",3
"YouGov","Joe Biden",34,"DEM",1200,"Texas",3
"YouGov","Donald Trump",42,"REP",1200,"Texas",3
"YouGov","Robert F. Kennedy",8,"IND",1200,"Texas",3
"YouGov","Cornel West",3,"IND",1200,"Texas",3
"YouGov","Jill Stein",2,"GRE",1200,"Texas",3
"VCreek/AMG","Joe Biden",41,"DEM",694,"Arizona",1.1
"VCreek/AMG","Donald Trump",46,"REP",694,"Arizona",1.1
"VCreek/AMG","Joe Biden",35,"DEM",694,"Arizona",1.1
"VCreek/AMG","Donald Trump",40,"REP",694,"Arizona",1.1
"VCreek/AMG","Robert F. Kennedy",16,"IND",694,"Arizona",1.1
"VCreek/AMG","Joe Biden",32,"DEM",694,"Arizona",1.1
"VCreek/AMG","Donald Trump",40,"REP",694,"Arizona",1.1
"VCreek/AMG","Robert F. Kennedy",9,"IND",694,"Arizona",1.1
"VCreek/AMG","Joe Manchin, III",4,"IND",694,"Arizona",1.1
"VCreek/AMG","Cornel West",3,"IND",694,"Arizona",1.1
"VCreek/AMG","Jill Stein",2,"GRE",694,"Arizona",1.1
"VCreek/AMG","Joe Biden",30,"DEM",694,"Arizona",1.1
"VCreek/AMG","Nikki Haley",37,"REP",694,"Arizona",1.1
"CNN/SSRS","Joe Biden",44,"DEM",1068,"Georgia",2.8
"CNN/SSRS","Donald Trump",49,"REP",1068,"Georgia",2.8
"CNN/SSRS","Joe Biden",43,"DEM",1068,"Georgia",2.8
"CNN/SSRS","Nikki Haley",49,"REP",1068,"Georgia",2.8
"CNN/SSRS","Joe Biden",48,"DEM",1068,"Georgia",2.8
"CNN/SSRS","Ron DeSantis",45,"REP",1068,"Georgia",2.8
"CNN/SSRS","Joe Biden",34,"DEM",1068,"Georgia",2.8
"CNN/SSRS","Donald Trump",42,"REP",1068,"Georgia",2.8
"CNN/SSRS","Robert F. Kennedy",15,"IND",1068,"Georgia",2.8
"CNN/SSRS","Cornel West",6,"IND",1068,"Georgia",2.8
"CNN/SSRS","Joe Biden",40,"DEM",1197,"Michigan",2.8
"CNN/SSRS","Donald Trump",50,"REP",1197,"Michigan",2.8
"CNN/SSRS","Joe Biden",38,"DEM",1197,"Michigan",2.8
"CNN/SSRS","Nikki Haley",50,"REP",1197,"Michigan",2.8
"CNN/SSRS","Joe Biden",42,"DEM",1197,"Michigan",2.8
"CNN/SSRS","Ron DeSantis",49,"REP",1197,"Michigan",2.8
"CNN/SSRS","Joe Biden",31,"DEM",1197,"Michigan",2.8
"CNN/SSRS","Donald Trump",39,"REP",1197,"Michigan",2.8
"CNN/SSRS","Robert F. Kennedy",20,"IND",1197,"Michigan",2.8
"CNN/SSRS","Cornel West",6,"IND",1197,"Michigan",2.8
"Morning Consult","Joe Biden",37,"DEM",796,"Arizona",1.9
"Morning Consult","Donald Trump",40,"REP",796,"Arizona",1.9
"Morning Consult","Robert F. Kennedy",10,"IND",796,"Arizona",1.9
"Morning Consult","Cornel West",1,"IND",796,"Arizona",1.9
"Morning Consult","Jill Stein",1,"GRE",796,"Arizona",1.9
"Morning Consult","Joe Biden",42,"DEM",796,"Arizona",1.9
"Morning Consult","Donald Trump",46,"REP",796,"Arizona",1.9
"Morning Consult","Joe Biden",37,"DEM",801,"Georgia",1.9
"Morning Consult","Donald Trump",44,"REP",801,"Georgia",1.9
"Morning Consult","Robert F. Kennedy",6,"IND",801,"Georgia",1.9
"Morning Consult","Cornel West",2,"IND",801,"Georgia",1.9
"Morning Consult","Jill Stein",1,"GRE",801,"Georgia",1.9
"Morning Consult","Joe Biden",43,"DEM",801,"Georgia",1.9
"Morning Consult","Donald Trump",49,"REP",801,"Georgia",1.9
"Morning Consult","Joe Biden",35,"DEM",703,"Michigan",1.9
"Morning Consult","Donald Trump",39,"REP",703,"Michigan",1.9
"Morning Consult","Robert F. Kennedy",10,"IND",703,"Michigan",1.9
"Morning Consult","Cornel West",2,"IND",703,"Michigan",1.9
"Morning Consult","Jill Stein",1,"GRE",703,"Michigan",1.9
"Morning Consult","Joe Biden",42,"DEM",703,"Michigan",1.9
"Morning Consult","Donald Trump",46,"REP",703,"Michigan",1.9
"Morning Consult","Joe Biden",37,"DEM",451,"Nevada",1.9
"Morning Consult","Donald Trump",42,"REP",451,"Nevada",1.9
"Morning Consult","Robert F. Kennedy",11,"IND",451,"Nevada",1.9
"Morning Consult","Cornel West",2,"IND",451,"Nevada",1.9
"Morning Consult","Jill Stein",1,"GRE",451,"Nevada",1.9
"Morning Consult","Joe Biden",44,"DEM",451,"Nevada",1.9
"Morning Consult","Donald Trump",47,"REP",451,"Nevada",1.9
"Morning Consult","Joe Biden",34,"DEM",704,"North Carolina",1.9
"Morning Consult","Donald Trump",45,"REP",704,"North Carolina",1.9
"Morning Consult","Robert F. Kennedy",8,"IND",704,"North Carolina",1.9
"Morning Consult","Cornel West",1,"IND",704,"North Carolina",1.9
"Morning Consult","Jill Stein",1,"GRE",704,"North Carolina",1.9
"Morning Consult","Joe Biden",40,"DEM",704,"North Carolina",1.9
"Morning Consult","Donald Trump",49,"REP",704,"North Carolina",1.9
"Morning Consult","Joe Biden",38,"DEM",799,"Pennsylvania",1.9
"Morning Consult","Donald Trump",39,"REP",799,"Pennsylvania",1.9
"Morning Consult","Robert F. Kennedy",9,"IND",799,"Pennsylvania",1.9
"Morning Consult","Cornel West",1,"IND",799,"Pennsylvania",1.9
"Morning Consult","Jill Stein",1,"GRE",799,"Pennsylvania",1.9
"Morning Consult","Joe Biden",44,"DEM",799,"Pennsylvania",1.9
"Morning Consult","Donald Trump",46,"REP",799,"Pennsylvania",1.9
"Morning Consult","Joe Biden",34,"DEM",681,"Wisconsin",1.9
"Morning Consult","Donald Trump",40,"REP",681,"Wisconsin",1.9
"Morning Consult","Robert F. Kennedy",10,"IND",681,"Wisconsin",1.9
"Morning Consult","Cornel West",1,"IND",681,"Wisconsin",1.9
"Morning Consult","Jill Stein",3,"GRE",681,"Wisconsin",1.9
"Morning Consult","Joe Biden",41,"DEM",681,"Wisconsin",1.9
"Morning Consult","Donald Trump",45,"REP",681,"Wisconsin",1.9
"SSRS","Joe Biden",26,"DEM",502,"Tennessee",2.4
"SSRS","Donald Trump",45,"REP",502,"Tennessee",2.4
"SSRS","Robert F. Kennedy",12,"IND",502,"Tennessee",2.4
"J.L. Partners","Joe Biden",34,"DEM",550,"Arizona",1.6
"J.L. Partners","Donald Trump",39,"REP",550,"Arizona",1.6
"J.L. Partners","Robert F. Kennedy",4,"IND",550,"Arizona",1.6
"J.L. Partners","Cornel West",1,"IND",550,"Arizona",1.6
"J.L. Partners","Joe Biden",43,"DEM",550,"Arizona",1.6
"J.L. Partners","Donald Trump",48,"REP",550,"Arizona",1.6
"J.L. Partners","Joe Biden",36,"DEM",550,"Georgia",1.6
"J.L. Partners","Donald Trump",39,"REP",550,"Georgia",1.6
"J.L. Partners","Robert F. Kennedy",2,"IND",550,"Georgia",1.6
"J.L. Partners","Cornel West",1,"IND",550,"Georgia",1.6
"J.L. Partners","Joe Biden",44,"DEM",550,"Georgia",1.6
"J.L. Partners","Donald Trump",46,"REP",550,"Georgia",1.6
"J.L. Partners","Joe Biden",37,"DEM",550,"Wisconsin",1.6
"J.L. Partners","Donald Trump",32,"REP",550,"Wisconsin",1.6
"J.L. Partners","Robert F. Kennedy",6,"IND",550,"Wisconsin",1.6
"J.L. Partners","Cornel West",1,"IND",550,"Wisconsin",1.6
"J.L. Partners","Jill Stein",2,"GRE",550,"Wisconsin",1.6
"J.L. Partners","Joe Biden",45,"DEM",550,"Wisconsin",1.6
"J.L. Partners","Donald Trump",41,"REP",550,"Wisconsin",1.6
"Redfield & Wilton Strategies","Joe Biden",33,"DEM",1103,"Arizona",1.8
"Redfield & Wilton Strategies","Donald Trump",40,"REP",1103,"Arizona",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",10,"IND",1103,"Arizona",1.8
"Redfield & Wilton Strategies","Joe Biden",34,"DEM",1103,"Arizona",1.8
"Redfield & Wilton Strategies","Ron DeSantis",27,"REP",1103,"Arizona",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",17,"IND",1103,"Arizona",1.8
"Redfield & Wilton Strategies","Joe Biden",33,"DEM",1103,"Arizona",1.8
"Redfield & Wilton Strategies","Nikki Haley",25,"REP",1103,"Arizona",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",19,"IND",1103,"Arizona",1.8
"Redfield & Wilton Strategies","Joe Biden",34,"DEM",897,"Florida",1.8
"Redfield & Wilton Strategies","Donald Trump",44,"REP",897,"Florida",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",9,"IND",897,"Florida",1.8
"Redfield & Wilton Strategies","Joe Biden",34,"DEM",897,"Florida",1.8
"Redfield & Wilton Strategies","Ron DeSantis",38,"REP",897,"Florida",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",12,"IND",897,"Florida",1.8
"Redfield & Wilton Strategies","Joe Biden",32,"DEM",897,"Florida",1.8
"Redfield & Wilton Strategies","Nikki Haley",27,"REP",897,"Florida",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",16,"IND",897,"Florida",1.8
"Redfield & Wilton Strategies","Joe Biden",35,"DEM",746,"Georgia",1.8
"Redfield & Wilton Strategies","Donald Trump",45,"REP",746,"Georgia",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",7,"IND",746,"Georgia",1.8
"Redfield & Wilton Strategies","Joe Biden",36,"DEM",746,"Georgia",1.8
"Redfield & Wilton Strategies","Ron DeSantis",34,"REP",746,"Georgia",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",14,"IND",746,"Georgia",1.8
"Redfield & Wilton Strategies","Joe Biden",35,"DEM",746,"Georgia",1.8
"Redfield & Wilton Strategies","Nikki Haley",27,"REP",746,"Georgia",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",17,"IND",746,"Georgia",1.8
"Redfield & Wilton Strategies","Joe Biden",38,"DEM",874,"Michigan",1.8
"Redfield & Wilton Strategies","Donald Trump",39,"REP",874,"Michigan",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",9,"IND",874,"Michigan",1.8
"Redfield & Wilton Strategies","Joe Biden",39,"DEM",874,"Michigan",1.8
"Redfield & Wilton Strategies","Ron DeSantis",30,"REP",874,"Michigan",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",13,"IND",874,"Michigan",1.8
"Redfield & Wilton Strategies","Joe Biden",37,"DEM",874,"Michigan",1.8
"Redfield & Wilton Strategies","Nikki Haley",25,"REP",874,"Michigan",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",18,"IND",874,"Michigan",1.8
"Redfield & Wilton Strategies","Joe Biden",35,"DEM",620,"North Carolina",1.8
"Redfield & Wilton Strategies","Donald Trump",44,"REP",620,"North Carolina",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",8,"IND",620,"North Carolina",1.8
"Redfield & Wilton Strategies","Joe Biden",34,"DEM",620,"North Carolina",1.8
"Redfield & Wilton Strategies","Ron DeSantis",38,"REP",620,"North Carolina",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",12,"IND",620,"North Carolina",1.8
"Redfield & Wilton Strategies","Joe Biden",33,"DEM",620,"North Carolina",1.8
"Redfield & Wilton Strategies","Nikki Haley",36,"REP",620,"North Carolina",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",12,"IND",620,"North Carolina",1.8
"Redfield & Wilton Strategies","Joe Biden",37,"DEM",887,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Donald Trump",44,"REP",887,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",7,"IND",887,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Joe Biden",37,"DEM",887,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Ron DeSantis",34,"REP",887,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",13,"IND",887,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Joe Biden",36,"DEM",887,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Nikki Haley",26,"REP",887,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",18,"IND",887,"Pennsylvania",1.8
"Big Data Poll","Joe Biden",37.1,"DEM",870,"Wisconsin",1.1
"Big Data Poll","Donald Trump",38.6,"REP",870,"Wisconsin",1.1
"Big Data Poll","Joe Biden",39,"DEM",817,"Wisconsin",1.1
"Big Data Poll","Donald Trump",39,"REP",817,"Wisconsin",1.1
"Big Data Poll","Joe Biden",36.5,"DEM",870,"Wisconsin",1.1
"Big Data Poll","Donald Trump",38.7,"REP",870,"Wisconsin",1.1
"Big Data Poll","Robert F. Kennedy",9.4,"IND",870,"Wisconsin",1.1
"Big Data Poll","Joe Biden",38.8,"DEM",817,"Wisconsin",1.1
"Big Data Poll","Donald Trump",39.2,"REP",817,"Wisconsin",1.1
"Big Data Poll","Robert F. Kennedy",8.3,"IND",817,"Wisconsin",1.1
"Big Data Poll","Joe Biden",35.9,"DEM",870,"Wisconsin",1.1
"Big Data Poll","Donald Trump",39.4,"REP",870,"Wisconsin",1.1
"Big Data Poll","Robert F. Kennedy",10.3,"IND",870,"Wisconsin",1.1
"Big Data Poll","Cornel West",1.7,"IND",870,"Wisconsin",1.1
"Big Data Poll","Jill Stein",0.5,"GRE",870,"Wisconsin",1.1
"Big Data Poll","Joe Biden",37.7,"DEM",817,"Wisconsin",1.1
"Big Data Poll","Donald Trump",40,"REP",817,"Wisconsin",1.1
"Big Data Poll","Robert F. Kennedy",9.6,"IND",817,"Wisconsin",1.1
"Big Data Poll","Cornel West",1.8,"IND",817,"Wisconsin",1.1
"Big Data Poll","Jill Stein",0.4,"GRE",817,"Wisconsin",1.1
"Big Data Poll","Joe Biden",36.6,"DEM",854,"Minnesota",1.1
"Big Data Poll","Donald Trump",37.8,"REP",854,"Minnesota",1.1
"Big Data Poll","Joe Biden",39,"DEM",784,"Minnesota",1.1
"Big Data Poll","Donald Trump",38.6,"REP",784,"Minnesota",1.1
"Big Data Poll","Joe Biden",35.3,"DEM",854,"Minnesota",1.1
"Big Data Poll","Donald Trump",34.3,"REP",854,"Minnesota",1.1
"Big Data Poll","Robert F. Kennedy",9,"IND",854,"Minnesota",1.1
"Big Data Poll","Joe Biden",37.9,"DEM",784,"Minnesota",1.1
"Big Data Poll","Donald Trump",35.6,"REP",784,"Minnesota",1.1
"Big Data Poll","Robert F. Kennedy",8.8,"IND",784,"Minnesota",1.1
"Big Data Poll","Joe Biden",34.6,"DEM",854,"Minnesota",1.1
"Big Data Poll","Donald Trump",36.1,"REP",854,"Minnesota",1.1
"Big Data Poll","Robert F. Kennedy",8.4,"IND",854,"Minnesota",1.1
"Big Data Poll","Cornel West",1.9,"IND",854,"Minnesota",1.1
"Big Data Poll","Jill Stein",2.1,"GRE",854,"Minnesota",1.1
"Big Data Poll","Joe Biden",37.2,"DEM",784,"Minnesota",1.1
"Big Data Poll","Donald Trump",36.9,"REP",784,"Minnesota",1.1
"Big Data Poll","Robert F. Kennedy",8.5,"IND",784,"Minnesota",1.1
"Big Data Poll","Cornel West",2,"IND",784,"Minnesota",1.1
"Big Data Poll","Jill Stein",1.8,"GRE",784,"Minnesota",1.1
"Tulchin Research","Joe Biden",42,"DEM",800,"Arizona",0.9
"Tulchin Research","Donald Trump",42,"REP",800,"Arizona",0.9
"Roanoke College","Joe Biden",48,"DEM",686,"Virginia",2.6
"Roanoke College","Donald Trump",44,"REP",686,"Virginia",2.6
"Big Data Poll","Joe Biden",29.6,"DEM",1352,"Ohio",1.1
"Big Data Poll","Donald Trump",43.2,"REP",1352,"Ohio",1.1
"Big Data Poll","Joe Biden",31.8,"DEM",1224,"Ohio",1.1
"Big Data Poll","Donald Trump",44.3,"REP",1224,"Ohio",1.1
"Big Data Poll","Joe Biden",27.7,"DEM",1352,"Ohio",1.1
"Big Data Poll","Donald Trump",42.2,"REP",1352,"Ohio",1.1
"Big Data Poll","Robert F. Kennedy",8.8,"IND",1352,"Ohio",1.1
"Big Data Poll","Joe Biden",29.8,"DEM",1224,"Ohio",1.1
"Big Data Poll","Donald Trump",43.1,"REP",1224,"Ohio",1.1
"Big Data Poll","Robert F. Kennedy",8.9,"IND",1224,"Ohio",1.1
"Big Data Poll","Joe Biden",27.8,"DEM",1352,"Ohio",1.1
"Big Data Poll","Donald Trump",42.8,"REP",1352,"Ohio",1.1
"Big Data Poll","Robert F. Kennedy",9.5,"IND",1352,"Ohio",1.1
"Big Data Poll","Cornel West",1,"IND",1352,"Ohio",1.1
"Big Data Poll","Jill Stein",1.2,"GRE",1352,"Ohio",1.1
"Big Data Poll","Joe Biden",29.9,"DEM",1224,"Ohio",1.1
"Big Data Poll","Donald Trump",44,"REP",1224,"Ohio",1.1
"Big Data Poll","Robert F. Kennedy",9.5,"IND",1224,"Ohio",1.1
"Big Data Poll","Cornel West",1,"IND",1224,"Ohio",1.1
"Big Data Poll","Jill Stein",1,"GRE",1224,"Ohio",1.1
"Big Data Poll","Joe Biden",36,"DEM",1273,"Michigan",1.1
"Big Data Poll","Donald Trump",40.7,"REP",1273,"Michigan",1.1
"Big Data Poll","Joe Biden",37.1,"DEM",1200,"Michigan",1.1
"Big Data Poll","Donald Trump",42.1,"REP",1200,"Michigan",1.1
"Big Data Poll","Joe Biden",35.1,"DEM",1273,"Michigan",1.1
"Big Data Poll","Donald Trump",39.9,"REP",1273,"Michigan",1.1
"Big Data Poll","Robert F. Kennedy",8.6,"IND",1273,"Michigan",1.1
"Big Data Poll","Joe Biden",36,"DEM",1200,"Michigan",1.1
"Big Data Poll","Donald Trump",41.4,"REP",1200,"Michigan",1.1
"Big Data Poll","Robert F. Kennedy",8.4,"IND",1200,"Michigan",1.1
"Big Data Poll","Joe Biden",36.2,"DEM",1273,"Michigan",1.1
"Big Data Poll","Donald Trump",39.2,"REP",1273,"Michigan",1.1
"Big Data Poll","Robert F. Kennedy",9.3,"IND",1273,"Michigan",1.1
"Big Data Poll","Cornel West",1.4,"IND",1273,"Michigan",1.1
"Big Data Poll","Jill Stein",1.2,"GRE",1273,"Michigan",1.1
"Big Data Poll","Joe Biden",37.2,"DEM",1200,"Michigan",1.1
"Big Data Poll","Donald Trump",40.6,"REP",1200,"Michigan",1.1
"Big Data Poll","Robert F. Kennedy",9.2,"IND",1200,"Michigan",1.1
"Big Data Poll","Cornel West",1.2,"IND",1200,"Michigan",1.1
"Big Data Poll","Jill Stein",1.2,"GRE",1200,"Michigan",1.1
"Big Data Poll","Joe Biden",37,"DEM",1382,"Pennsylvania",1.1
"Big Data Poll","Donald Trump",40.5,"REP",1382,"Pennsylvania",1.1
"Big Data Poll","Joe Biden",38.9,"DEM",1284,"Pennsylvania",1.1
"Big Data Poll","Donald Trump",41.3,"REP",1284,"Pennsylvania",1.1
"Big Data Poll","Joe Biden",36,"DEM",1382,"Pennsylvania",1.1
"Big Data Poll","Donald Trump",39.9,"REP",1382,"Pennsylvania",1.1
"Big Data Poll","Robert F. Kennedy",7.7,"IND",1382,"Pennsylvania",1.1
"Big Data Poll","Joe Biden",37.8,"DEM",1284,"Pennsylvania",1.1
"Big Data Poll","Donald Trump",40.8,"REP",1284,"Pennsylvania",1.1
"Big Data Poll","Robert F. Kennedy",7.6,"IND",1284,"Pennsylvania",1.1
"Big Data Poll","Joe Biden",35.4,"DEM",1382,"Pennsylvania",1.1
"Big Data Poll","Donald Trump",40.1,"REP",1382,"Pennsylvania",1.1
"Big Data Poll","Robert F. Kennedy",8.6,"IND",1382,"Pennsylvania",1.1
"Big Data Poll","Cornel West",1,"IND",1382,"Pennsylvania",1.1
"Big Data Poll","Jill Stein",1.2,"GRE",1382,"Pennsylvania",1.1
"Big Data Poll","Joe Biden",37.3,"DEM",1284,"Pennsylvania",1.1
"Big Data Poll","Donald Trump",40.9,"REP",1284,"Pennsylvania",1.1
"Big Data Poll","Robert F. Kennedy",8.6,"IND",1284,"Pennsylvania",1.1
"Big Data Poll","Cornel West",1.1,"IND",1284,"Pennsylvania",1.1
"Big Data Poll","Jill Stein",1.3,"GRE",1284,"Pennsylvania",1.1
"Embold Research","Joe Biden",45,"DEM",1519,"Minnesota",1.4
"Embold Research","Donald Trump",42,"REP",1519,"Minnesota",1.4
"Change Research","Joe Biden",35,"DEM",1048,"Nebraska",1.4
"Change Research","Donald Trump",53,"REP",1048,"Nebraska",1.4
"EPIC/MRA","Joe Biden",41,"DEM",600,"Michigan",1.9
"EPIC/MRA","Donald Trump",46,"REP",600,"Michigan",1.9
"EPIC/MRA","Joe Biden",36,"DEM",600,"Michigan",1.9
"EPIC/MRA","Nikki Haley",47,"REP",600,"Michigan",1.9
"PPIC","Joe Biden",54,"DEM",1113,"California",2.5
"PPIC","Donald Trump",30,"REP",1113,"California",2.5
"PPP","Joe Biden",52,"DEM",700,"Washington",1.4
"PPP","Donald Trump",38,"REP",700,"Washington",1.4
"Cygnal","Joe Biden",43.1,"DEM",800,"Florida",2.1
"Cygnal","Donald Trump",47.7,"REP",800,"Florida",2.1
"Cygnal","Joe Biden",43.2,"DEM",800,"Florida",2.1
"Cygnal","Ron DeSantis",46.1,"REP",800,"Florida",2.1
"Cygnal","Joe Biden",37,"DEM",800,"Florida",2.1
"Cygnal","Donald Trump",43.7,"REP",800,"Florida",2.1
"Cygnal","Robert F. Kennedy",11.2,"IND",800,"Florida",2.1
"Siena","Joe Biden",46,"DEM",803,"New York",2.7
"Siena","Donald Trump",36,"REP",803,"New York",2.7
"Siena","Joe Biden",37,"DEM",803,"New York",2.7
"Siena","Donald Trump",28,"REP",803,"New York",2.7
"Siena","Robert F. Kennedy",18,"IND",803,"New York",2.7
"Siena","Cornel West",5,"IND",803,"New York",2.7
"Emerson","Joe Biden",49.9,"DEM",1000,"California",2.9
"Emerson","Donald Trump",36.9,"REP",1000,"California",2.9
"Emerson","Joe Biden",43.3,"DEM",1000,"California",2.9
"Emerson","Donald Trump",30.8,"REP",1000,"California",2.9
"Emerson","Robert F. Kennedy",7.5,"IND",1000,"California",2.9
"Emerson","Cornel West",1.2,"IND",1000,"California",2.9
"Emerson","Jill Stein",1.7,"GRE",1000,"California",2.9
"Emerson","Gavin Newsom",52.6,"DEM",1000,"California",2.9
"Emerson","Donald Trump",34.9,"REP",1000,"California",2.9
"Emerson","Kamala Harris",47.2,"DEM",1000,"California",2.9
"Emerson","Donald Trump",37.9,"REP",1000,"California",2.9
"Emerson","Joe Biden",46.5,"DEM",917,"New Hampshire",2.9
"Emerson","Donald Trump",41.9,"REP",917,"New Hampshire",2.9
"Emerson","Joe Biden",39.9,"DEM",917,"New Hampshire",2.9
"Emerson","Donald Trump",36.7,"REP",917,"New Hampshire",2.9
"Emerson","Robert F. Kennedy",7.9,"IND",917,"New Hampshire",2.9
"Emerson","Cornel West",1.1,"IND",917,"New Hampshire",2.9
